"MEDIA TREND REPORT","","","Geography :: Worldwide","","","","","","My Metrix"
"114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...","","","Location :: All Locations","","","","","","(c)2010 comScore, Inc"
"","","","Time Period :: October 2008 - December 2009","","","","","",""
"","","","Target :: Total Audience","","","","","",""
"","","","Media :: 114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...","","","","","",""
"","","","Measures :: Total Unique Visitors (000)","","","","","",""
"","","","Date :: 1/22/2010","","","","","",""

"","","","Oct-2008","Nov-2008","Dec-2008","Jan-2009","Feb-2009","Mar-2009","Apr-2009","May-2009","Jun-2009","Jul-2009","Aug-2009","Sep-2009","Oct-2009","Nov-2009","Dec-2009",
"100","[P]","    DEVIANTART.COM","17792.1917223033","18609.9759725961","20348.5098401316","21954.7802576724","23509.4556802724","26596.69424935","25486.6733620792","27311.8027999878","24763.1151322631","27841.1151837206","33451.372414336","32899.4308178009","33965.4942685161","32684.254556657","33702.45251038",
"101","[P]","    Lycos Europe Sites","49834.6801320267","49514.2800783656","50392.5179984837","37141.1159846391","37143.8766816759","37673.1631551621","37478.6040635211","35803.9407926959","32930.6861553281","33478.5859923772","33710.1713173024","34261.7554818998","34020.4605394388","31146.024733515","33630.622289804",
"102","[P]","    MINICLIP.COM","33638.6978470031","34102.724799464","38047.2648686841","35542.4648997299","36211.6725745564","36522.3325427917","35997.152184819","34737.0581535605","33349.7728273971","35883.1866893985","34004.9984069543","30355.619891793","30264.774762319","29123.060986867","33543.982802881",
"103","[P]","    Mail.Ru Sites","28430.4158146719","28130.0069404208","30422.9565227266","30449.1423863305","28325.5073364704","30174.7527971172","30351.2082325726","29229.9105912935","30082.8024588863","29431.8484285429","30990.1572510771","31411.4419191222","32356.0550677143","33159.087475808","33483.496388413",
"104","[P]","    Six Apart Sites","47453.7657753358","45605.8057165994","47329.5162914908","50757.5837003837","48931.5086255657","51525.7260538983","50093.4854197413","51772.0494288383","48113.8374699284","49697.372231563","49732.7969344622","49997.0632848594","30383.6626059348","30298.296786159","33209.848368786",
"105","[P]","    KuGou Inc.","36266.3616627762","38072.9479127186","39890.3696835768","38559.0503760758","35743.3988060051","35089.0356664669","33311.320414679","31897.7662926582","31677.9656091342","34940.6431228946","34499.9926767241","33632.6425124848","34026.9905666369","33687.283765123","33200.310173316",
"106","[P]","    AmericanGreetings Property","32027.5150527996","30981.6324343932","34700.55943182","30496.5914793514","31574.6777471306","31706.0077474974","34252.6402113927","31504.6388578375","28071.2099408565","28205.2662000603","26401.263561257","26506.0384571671","26953.6997565096","28340.894662297","32429.942712215",
"107","[P]","    United Online, Inc","39527.8764821297","37904.5606035894","37813.1711483996","41424.1646968261","40728.364893834","40394.4424577253","38171.2348605727","34794.1935639431","35056.0975007632","35136.4599328511","33937.9552319491","31021.599095437","31988.1547864928","32126.548383052","32395.795687713",
"108","[P]","    OnLine eXchange","11211.282295896","9890.1720118044","10401.3579290022","14147.2696244755","16145.5900460356","21519.0779625976","23456.9997154799","25853.014457473","26671.9502939097","29391.6299667741","30382.6942386749","32681.4800949317","33944.3760470076","33560.535306807","32336.339171188",
"109","[P]","    PPStream, Inc.","29548.0773590497","31544.653700291","32088.6401474139","32350.615067212","30836.4923712805","30602.2067069944","28958.4492527601","25829.3777456853","26916.7075776209","30076.8716036097","33804.7359863767","32044.0211295875","33515.0598398651","33193.391905633","31968.18679093",
"110","[P]","    Iliad - Free.fr Sites","29069.6547257593","28685.3355804659","28083.743824768","28603.95042634","32195.7026582576","34040.7281256012","33861.3818598845","33098.7412088277","31026.8589261057","29862.2336849159","29489.4813739084","30430.3960992949","31735.6001245977","31388.723900248","31619.154565552",
"111","[P]","    eMule (App)","38931.1953238387","38442.9817878353","38115.8154349128","36633.2034422571","35794.7077106253","36336.2745094762","35854.5687098679","34281.7372494387","32572.1723193862","31068.8380332529","30466.1209600685","30020.8478984899","31438.6566659878","30947.822787878","31601.409933462",
"112","[P]","    MercadoLibre","34259.4291111255","31880.5622027767","34562.8161080906","34385.6504600982","36606.8192594627","38675.5092376209","33933.9192023938","33298.8250308391","31780.7496084046","31296.9840125655","31075.0649246691","30951.389862662","30980.4298069915","30432.319398875","31490.452165818",
"113","[P]","    Sears Sites","17461.4081344713","26825.4265970578","29765.6047927896","18074.5487739067","16912.9496885135","19013.287599939","18836.8656635575","20019.8410333212","18416.5515110395","18531.4300882893","19462.7228133269","17987.775904958","19724.7673402138","28996.588342469","31051.826219166",
"114","[P]","    AT&T Interactive Network","36235.8072944823","34968.1615520041","35627.3704683905","37475.9000065295","34627.1719705292","35162.816719654","32972.4649088516","30805.2597774989","30250.074298791","30751.6700428976","30960.0509993027","27873.0437324969","26322.352362739","26578.914984821","30672.561512077",
"115","[P]","    Verizon Communications Corporation","26205.4983325535","26674.1609794384","30125.4230109276","31012.6396026566","26870.9384187732","32344.5649883723","31058.425526062","30187.276532813","30972.2673149339","30554.2330142695","30243.7466756287","29998.0003235121","29122.509462627","31019.014299999","30464.570955526",
"116","[P]","    Discovery Digital Media Sites","21822.9279792542","20115.8638090368","22276.5966033082","24456.2555221347","23240.4074605806","24329.1204741772","25434.6659702753","27403.4275956943","22808.4798305073","22233.0494318623","23026.4407184764","26298.2974098681","30113.6020165998","31677.973643559","30288.229825309",
"117","[P]","    MEGAVIDEO.COM","18900.3246889746","21376.5760487895","21901.0854953613","21688.5553834538","18972.8923273442","20594.5028886526","22553.8338211832","23948.46789281","22576.5305551264","23575.513437161","23836.5089899517","23253.7105660578","26291.7153643247","28584.490737284","30240.90273513",
"118","[P]","    auFeminin Group","17390.440048583","18394.4860861589","19917.1568896143","22063.6666669156","23608.4645379569","25556.3531599613","25773.9541100637","25669.93579553","25476.5677361055","27268.380345687","26711.7996212028","28669.0321360274","29606.3706329445","29271.71478824","30132.862769588",
"119","[P]","    Samsung Group","17128.2062282818","21244.12144793","25059.8985381932","16662.0650007233","16192.5683196409","16503.1042616243","17212.7726060418","19582.5305941438","18593.8972506255","19219.6847275575","21096.3580692955","25260.3189485461","23405.4963637731","25824.271087407","30024.930280978",
"120","[P]","    ProSiebenSat1 Sites","23825.4982286611","24956.2060603976","29314.7800857109","29786.6049435862","29571.7658255175","31304.4536847864","28626.3359842673","29147.1839715839","28289.1226228529","27609.4544780511","28181.4782195573","28284.4348142596","28206.0448515207","28046.667434842","29874.837973284",
"121","[P]","    Grupo Intercom","29316.5753020612","24588.111046858","13521.7311233116","15068.0083037337","16836.0008435793","19576.5672649238","19277.794008956","20468.4073648035","25822.1675499201","28260.4041945863","28385.3695689913","32301.6202478154","33043.3813513154","32801.592355187","29574.103370387",
"122","[P]","    Hubert Burda Media","7830.6624585085","7656.0934917409","17159.7185512902","19018.6005982219","18174.4675009061","20197.353848877","18586.7774445735","18742.4842972845","17980.1799634514","22465.9873861663","22234.772493407","23193.7329508413","25086.3422060124","26156.16583775","29454.983708367",
"123","[P]","    Nifty Corporation","26653.5974682543","25863.5806812422","25551.0696184986","27337.0410112061","25347.2180329349","25973.8688473486","26104.9492851369","26932.821449734","28239.7428289129","28309.8809960705","28514.9772284414","28158.7019491219","28884.6002554962","27978.712613726","28989.678865703",
"124","[P]","    CyberAgent","22611.5415281788","22914.0420973514","23343.6733197169","24059.3896744967","23791.7405015777","25325.5175568928","24986.2353573409","25685.9630937888","28616.7952030114","27335.3878111606","27643.3591093916","28767.216084351","29653.5292774252","29078.953528937","28782.63238452",
"125","[P]","    Hi-Media Group","26005.1591180632","25850.6627467387","26439.5206827239","25268.5251652034","25057.3398645925","28091.7377906331","27697.2931534009","28439.3175329329","27164.6044021308","28504.870011346","26730.6921384625","26864.7592115773","27166.7207841197","27540.628778606","28216.544540581",
"126","[P]","    WhitePages","21546.2444299553","19997.8202314855","23535.6537149001","21597.0703766215","21310.0237000356","22887.7692797934","20399.9741429395","18129.1959647247","16927.7642281082","17641.7772517225","17356.5170210451","16436.6142675643","16247.5800423918","15971.829916827","27890.597768873",
"127","[P]","    United-Internet Sites","26521.9856186884","24553.7313523422","25667.6946031123","25576.0812056571","26093.5857207993","28883.9336099301","27729.4086430501","26490.7228190281","27224.949817279","26995.2332526064","27195.4670072553","26503.7711658989","27828.9873712905","26945.418175081","27884.995573434",
"128","[P]","    Vodafone Group","27617.2936255024","26361.6392236874","28188.5564081752","25540.5456711076","25201.1011336388","25878.0037559848","23268.4775375185","25771.7921852589","23057.4072265536","28715.487717538","27481.4961508873","27928.3781395445","25602.2008099573","25850.401971068","27711.761516033",
"129","[P]","    GMO Internet Group","26147.9834511746","26960.4231445328","27006.5090942526","28088.1591041979","26138.4356753804","27487.3221774047","27566.2926279334","27434.5822311357","29334.8014819788","28724.51956648","28493.6741578009","28165.4873020564","28718.2420407855","27915.159984377","27653.466784528",
"130","[P]","    Gannett Sites","26383.2231066106","24656.0678102983","24398.135418317","25981.4325079657","26703.4281374105","25142.0444026782","25624.1265056753","24358.7977220891","22717.9689320697","24495.1981689955","24973.111821705","25992.6546044099","26009.2371628363","25890.548047693","27474.721628163",
"131","[P]","    Reed Business Information","24103.3434037041","24032.179266328","22239.1110298208","25550.6833987789","26250.3229589436","28033.1765459147","25767.4243725009","23890.6748510066","22177.7431566584","24851.7533102028","25917.0432662976","30022.6248114273","30839.833198735","29455.441145422","27464.403041897",
"132","[P]","    BUZZMEDIA","20176.7519339681","19801.4032647837","22344.2905162081","21174.5986164395","20067.9005033314","22271.0810363227","21579.0127714851","21481.6390660362","21074.7533904454","23447.0833989642","23415.9698964575","22526.8938939319","22986.6745079161","23293.38842519","27283.711885342",
"133","[P]","    UOL","25498.3321504718","25355.1494785544","26724.6302581495","26050.5583686038","25935.6853938182","27668.4026605764","27745.1917916265","27624.2433248311","27500.690175567","27054.8211282394","27172.6231302314","27382.8013858916","28634.1309356723","27991.107683357","27268.180337378",
"134","[P]","    Geeknet","20549.1377792354","21784.100418617","21213.4026739185","22800.4915171068","23520.9351577775","25841.2516932002","24017.9728119787","23936.2847008071","24178.4375877627","24591.6568360688","23974.2034233744","24772.1706047159","26089.5112505606","26104.049089053","27059.75913369",
"135","[P]","    AT&T, Inc.","22222.7786758595","25373.2303264079","28035.7486265005","25083.0876092349","22239.9869350343","22620.2949934766","23874.5642066864","22246.5317039095","23172.0415734406","23593.4743585816","23460.638891191","23117.6061822523","23199.9889500542","23865.017297123","27022.467980666",
"136","[P]","    Bank of America","26564.6745564925","26126.6235976727","27886.214630677","27137.2046458704","26478.7867212355","27361.685169732","26979.4361835291","26370.7814457384","25267.1390137896","25995.3505367048","25212.7669414625","25780.7963432632","25132.067295257","27293.898655235","26669.841045389",
"137","[P]","    Sheknows","11542.1227450168","11095.2781032655","12476.3748413599","12750.6562892196","12806.6663810259","13328.9504662664","13186.5727575262","14037.0226787511","16510.5524455594","19120.9249551824","18773.8102400298","18419.0624078509","19982.1166065134","22310.967664047","26344.805863518",
"138","[P]","    Superpages.com Network","33568.0940668174","32399.7177039152","32630.0501266216","35513.9556969488","31981.5300169555","33740.5552974223","31739.6444335416","28742.517472039","28713.823119173","27227.9732013372","27130.6311975254","27872.9425976033","26114.7203903176","26087.019203471","26322.744588969",
"139","[P]","    Gawker Media","12859.4967353749","11609.141059951","13368.3069377197","14476.2811816698","13750.9581651503","14015.1750379117","13887.0310083371","14732.5774574279","14405.8876832855","16155.4515628446","15405.4073850034","15185.309331234","16717.7324135141","16173.645354977","26151.783199417",
"140","[P]","    Kingsoft Corp","20307.2486217551","18453.6108513325","17173.3738996713","12944.94076275","13610.9102954183","18062.7298774856","17084.2866656997","14724.8456635922","21950.4495350134","20555.0507909223","21191.0636056924","25664.5118679086","26326.7846810754","24113.087325743","26108.060305978",
"141","[P]","    RTL Group Sites","17559.9273339672","17384.9242490564","17456.7632559871","22129.5435738194","22367.6166916849","23490.9984724908","24510.2170983362","25545.9212505765","24305.6955189031","25618.5761802133","25648.0378994926","24443.3580172141","26063.6889228635","25344.02454375","25848.258187759",
